"id","title","firstName","lastName","name","partyShort","stateAbbreviation","leadershipRole"
"C000640","Representative","Michael","Collins","Michael Collins","R","GA",""
"C000653","Representative","Larry","Combest","Larry Combest","R","TX",""
"C000670","Representative","Gary","Condit","Gary Condit","D","CA",""
"C000714","Representative","John","Conyers","John Conyers","D","MI",""
"C000737","Representative","Wes","Cooley","Wes Cooley","R","OR",""
"C000794","Representative","Jerry","Costello","Jerry Costello","D","IL",""
"C000830","Representative","Christopher","Cox","Christopher Cox","R","CA",""
"C000846","Representative","William","Coyne","William Coyne","D","PA",""
"C000868","Representative","Robert","Cramer","Robert Cramer","D","AL",""
"C000873","Representative","Philip","Crane","Philip Crane","R","IL",""
"C000880","Representative","Michael","Crapo","Michael Crapo","R","ID",""
"C000903","Representative","Frank","Cremeans","Frank Cremeans","R","OH",""
"C000962","Representative","Barbara","Cubin","Barbara Cubin","R","WY",""
"C000984","Representative","Elijah","Cummings","Elijah Cummings","D","MD",""
"C000994","Representative","Randy","Cunningham","Randy Cunningham","R","CA",""
"D000046","Representative","Pat","Danner","Pat Danner","D","MO",""
"D000136","Representative","Thomas","Davis","Thomas Davis","R","VA",""
"D000168","Representative","Nathan","Deal","Nathan Deal","R","GA",""
"D000168","Representative","Nathan","Deal","Nathan Deal","D","GA",""
"D000191","Representative","Peter","DeFazio","Peter DeFazio","D","OR",""
"D000203","Representative","Eligio","de la Garza","Eligio de la Garza","D","TX",""
"D000216","Representative","Rosa","DeLauro","Rosa DeLauro","D","CT",""
"D000217","Representative","Thomas","DeLay","Thomas DeLay","R","TX",""
"D000222","Representative","Ronald","Dellums","Ronald Dellums","D","CA",""
"D000275","Representative","Peter","Deutsch","Peter Deutsch","D","FL",""
"D000299","Representative","Lincoln","Diaz-Balart","Lincoln Diaz-Balart","R","FL",""
"D000312","Representative","Jay","Dickey","Jay Dickey","R","AR",""
"D000327","Representative","Norman","Dicks","Norman Dicks","D","WA",""
"D000355","Representative","John","Dingell","John Dingell","D","MI",""
"D000373","Representative","Julian","Dixon","Julian Dixon","D","CA",""
"D000399","Representative","Lloyd","Doggett","Lloyd Doggett","D","TX",""
"D000424","Representative","Calvin","Dooley","Calvin Dooley","D","CA",""
"D000429","Representative","John","Doolittle","John Doolittle","R","CA",""
"D000435","Representative","Robert","Dornan","Robert Dornan","R","CA",""
"D000482","Representative","Mike","Doyle","Mike Doyle","D","PA",""
"D000492","Representative","David","Dreier","David Dreier","R","CA",""
"D000533","Representative","John","Duncan","John Duncan","R","TN",""
"D000549","Representative","Jennifer","Dunn","Jennifer Dunn","R","WA",""
"D000563","Representative","Richard","Durbin","Richard Durbin","D","IL",""
"E000063","Representative","Chet","Edwards","Chet Edwards","D","TX",""
"E000092","Representative","Vernon","Ehlers","Vernon Ehlers","R","MI",""
"E000093","Representative","Robert","Ehrlich","Robert Ehrlich","R","MD",""
"E000172","Representative","Jo Ann","Emerson","Jo Ann Emerson","R","MO",""
"E000174","Representative","Bill","Emerson","Bill Emerson","R","MO",""
"E000179","Representative","Eliot","Engel","Eliot Engel","D","NY",""
"E000187","Representative","Phil","English","Phil English","R","PA",""
"E000194","Representative","John","Ensign","John Ensign","R","NV",""
"E000215","Representative","Anna","Eshoo","Anna Eshoo","D","CA",""
"E000250","Representative","Lane","Evans","Lane Evans","D","IL",""
"E000268","Representative","Terry","Everett","Terry Everett","R","AL",""
"E000282","Representative","Thomas","Ewing","Thomas Ewing","R","IL",""
"F000010","Delegate","Eni","Faleomavaega","Eni Faleomavaega","D","AS",""
"F000030","Representative","Sam","Farr","Sam Farr","D","CA",""
"F000043","Representative","Chaka","Fattah","Chaka Fattah","D","PA",""
"F000049","Representative","Harris","Fawell","Harris Fawell","R","IL",""
"F000053","Representative","Vic","Fazio","Vic Fazio","D","CA",""
"F000110","Representative","Cleo","Fields","Cleo Fields","D","LA",""
"F000111","Representative","Jack","Fields","Jack Fields","R","TX",""
"F000116","Representative","Bob","Filner","Bob Filner","D","CA",""
"F000184","Representative","Floyd","Flake","Floyd Flake","D","NY",""
"F000187","Representative","Michael","Flanagan","Michael Flanagan","R","IL",""
"F000235","Representative","Tom","Foglietta","Tom Foglietta","D","PA",""
"F000238","Representative","Mark","Foley","Mark Foley","R","FL",""
"F000257","Representative","Michael","Forbes","Michael Forbes","R","NY",""
"F000261","Representative","Harold","Ford","Harold Ford","D","TN",""
"F000328","Representative","Tillie","Fowler","Tillie Fowler","R","FL",""
"F000332","Representative","Jon","Fox","Jon Fox","R","PA",""
"F000339","Representative","Barney","Frank","Barney Frank","D","MA",""
"F000348","Representative","Gary","Franks","Gary Franks","R","CT",""
"F000349","Representative","Bob","Franks","Bob Franks","R","NJ",""
"F000351","Delegate","Victor","Frazer","Victor Frazer","I","VI",""
"F000372","Representative","Rodney","Frelinghuysen","Rodney Frelinghuysen","R","NJ",""
"F000387","Representative","Dan","Frisa","Dan Frisa","R","NY",""
"F000392","Representative","Martin","Frost","Martin Frost","D","TX",""
"F000426","Representative","David","Funderburk","David Funderburk","R","NC",""
"F000434","Representative","Elizabeth","Furse","Elizabeth Furse","D","OR",""
"G000021","Representative","Elton","Gallegly","Elton Gallegly","R","CA",""
"G000041","Representative","Greg","Ganske","Greg Ganske","R","IA",""
"G000120","Representative","Sam","Gejdenson","Sam Gejdenson","D","CT",""
"G000121","Representative","George","Gekas","George Gekas","R","PA",""
"G000132","Representative","Richard","Gephardt","Richard Gephardt","D","MO",""
"G000134","Representative","Pete","Geren","Pete Geren","D","TX",""
"G000153","Representative","Sam","Gibbons","Sam Gibbons","D","FL",""
"G000180","Representative","Wayne","Gilchrest","Wayne Gilchrest","R","MD",""
"G000210","Representative","Paul","Gillmor","Paul Gillmor","R","OH",""
"G000212","Representative","Benjamin","Gilman","Benjamin Gilman","R","NY",""
"G000225","Representative","Newt","Gingrich","Newt Gingrich","R","GA",""
"G000272","Representative","Henry","Gonzalez","Henry Gonzalez","D","TX",""
"G000289","Representative","Robert","Goodlatte","Robert Goodlatte","R","VA",""
"G000291","Representative","William","Goodling","William Goodling","R","PA",""
"G000309","Representative","Bart","Gordon","Bart Gordon","D","TN",""
"G000336","Representative","Porter","Goss","Porter Goss","R","FL",""
"G000359","Representative","Lindsey","Graham","Lindsey Graham","R","SC",""
"G000408","Representative","Enid","Waldholtz","Enid Waldholtz","R","UT",""
"G000410","Representative","Gene","Green","Gene Green","D","TX",""
"G000439","Representative","James","Greenwood","James Greenwood","R","PA",""
"G000524","Representative","Steve","Gunderson","Steve Gunderson","R","WI",""
"G000535","Representative","Luis","Gutiérrez","Luis Gutiérrez","D","IL",""
"G000536","Representative","Gilbert","Gutknecht","Gilbert Gutknecht","R","MN",""
"H000067","Representative","Ralph","Hall","Ralph Hall","D","TX",""
"H000074","Representative","Tony","Hall","Tony Hall","D","OH",""
"H000114","Representative","Lee","Hamilton","Lee Hamilton","D","IN",""
"H000151","Representative","Melton","Hancock","Melton Hancock","R","MO",""
"H000172","Representative","James","Hansen","James Hansen","R","UT",""
"H000213","Representative","Jane","Harman","Jane Harman","D","CA",""
"H000323","Representative","J. Dennis","Hastert","J. Dennis Hastert","R","IL",""
"H000324","Representative","Alcee","Hastings","Alcee Hastings","D","FL",""
"H000329","Representative","Doc","Hastings","Doc Hastings","R","WA",""
"H000390","Representative","James","Hayes","James Hayes","R","LA",""
"H000390","Representative","James","Hayes","James Hayes","D","LA",""
"H000413","Representative","John","Hayworth","John Hayworth","R","AZ",""
"H000444","Representative","Joel","Hefley","Joel Hefley","R","CO",""
"H000448","Representative","Bill","Hefner","Bill Hefner","D","NC",""
"H000452","Representative","Fred","Heineman","Fred Heineman","R","NC",""
"H000528","Representative","Wally","Herger","Wally Herger","R","CA",""
"H000615","Representative","Van","Hilleary","Van Hilleary","R","TN",""
"H000621","Representative","Earl","Hilliard","Earl Hilliard","D","AL",""
"H000627","Representative","Maurice","Hinchey","Maurice Hinchey","D","NY",""
"H000666","Representative","David","Hobson","David Hobson","R","OH",""
"H000676","Representative","Peter","Hoekstra","Peter Hoekstra","R","MI",""
"H000707","Representative","Martin","Hoke","Martin Hoke","R","OH",""
"H000712","Representative","Tim","Holden","Tim Holden","D","PA",""
"H000789","Representative","Stephen","Horn","Stephen Horn","R","CA",""
"H000807","Representative","John","Hostettler","John Hostettler","R","IN",""
"H000814","Representative","Amory","Houghton","Amory Houghton","R","NY",""
"H000874","Representative","Steny","Hoyer","Steny Hoyer","D","MD",""
"H000981","Representative","Duncan","Hunter","Duncan Hunter","R","CA",""
"H001015","Representative","Tim","Hutchinson","Tim Hutchinson","R","AR",""
"H001022","Representative","Henry","Hyde","Henry Hyde","R","IL",""
"I000023","Representative","Bob","Inglis","Bob Inglis","R","SC",""
"I000047","Representative","Ernest","Istook","Ernest Istook","R","OK",""
"J000032","Representative","Sheila","Jackson Lee","Sheila Jackson Lee","D","TX",""
"J000033","Representative","Andrew","Jacobs","Andrew Jacobs","D","IN",""
"J000070","Representative","William","Jefferson","William Jefferson","D","LA",""
"J000126","Representative","Eddie","Johnson","Eddie Johnson","D","TX",""
"J000163","Representative","Nancy","Johnson","Nancy Johnson","R","CT",""
"J000174","Representative","Sam","Johnson","Sam Johnson","R","TX",""
"J000177","Representative","Tim","Johnson","Tim Johnson","D","SD",""
"J000187","Representative","Harry","Johnston","Harry Johnston","D","FL",""
"J000255","Representative","Walter","Jones","Walter Jones","R","NC",""
"J000283","Representative","Jesse","Jackson","Jesse Jackson","D","IL",""
"K000008","Representative","Paul","Kanjorski","Paul Kanjorski","D","PA",""
"K000009","Representative","Marcy","Kaptur","Marcy Kaptur","D","OH",""
"K000016","Representative","John","Kasich","John Kasich","R","OH",""
"K000078","Representative","Sue","Kelly","Sue Kelly","R","NY",""
"K000110","Representative","Joseph","Kennedy","Joseph Kennedy","D","MA",""
"K000113","Representative","Patrick","Kennedy","Patrick Kennedy","D","RI",""
"K000118","Representative","Barbara","Kennelly","Barbara Kennelly","D","CT",""
"K000172","Representative","Dale","Kildee","Dale Kildee","D","MI",""
"K000181","Representative","Jay","Kim","Jay Kim","R","CA",""
"K000210","Representative","Peter","King","Peter King","R","NY",""
"K000220","Representative","Jack","Kingston","Jack Kingston","R","GA",""
"K000259","Representative","Gerald","Kleczka","Gerald Kleczka","D","WI",""
"K000270","Representative","Ron","Klink","Ron Klink","D","PA",""
"K000274","Representative","Scott","Klug","Scott Klug","R","WI",""
"K000288","Representative","Joseph","Knollenberg","Joseph Knollenberg","R","MI",""
"K000306","Representative","James","Kolbe","James Kolbe","R","AZ",""
"L000035","Representative","Blanche","Lincoln","Blanche Lincoln","D","AR",""
"L000090","Representative","Tom","Lantos","Tom Lantos","D","CA",""
"L000096","Representative","Steve","Largent","Steve Largent","R","OK",""
"L000111","Representative","Tom","Latham","Tom Latham","R","IA",""
"L000119","Representative","Gregory","Laughlin","Gregory Laughlin","R","TX",""
"L000119","Representative","Gregory","Laughlin","Gregory Laughlin","D","TX",""
"L000155","Representative","Rick","Lazio","Rick Lazio","R","NY",""
"L000169","Representative","James","Leach","James Leach","R","IA",""
"L000263","Representative","Sander","Levin","Sander Levin","D","MI",""
"L000274","Representative","Jerry","Lewis","Jerry Lewis","R","CA",""
"L000287","Representative","John","Lewis","John Lewis","D","GA",""
"L000293","Representative","Ron","Lewis","Ron Lewis","R","KY",""
"L000305","Representative","James","Lightfoot","James Lightfoot","R","IA",""
"L000321","Representative","John","Linder","John Linder","R","GA",""
"L000342","Representative","William","Lipinski","William Lipinski","D","IL",""
"L000371","Representative","Bob","Livingston","Bob Livingston","R","LA",""
"L000397","Representative","Zoe","Lofgren","Zoe Lofgren","D","CA",""
"L000431","Representative","James","Longley","James Longley","R","ME",""
"L000480","Representative","Nita","Lowey","Nita Lowey","D","NY",""
"L000491","Representative","Frank","Lucas","Frank Lucas","R","OK",""
"L000521","Representative","Bill","Luther","Bill Luther","D","MN",""
"L000552","Representative","Ray","LaHood","Ray LaHood","R","IL",""
"L000553","Representative","Steven","LaTourette","Steven LaTourette","R","OH",""
"L000554","Representative","Frank","LoBiondo","Frank LoBiondo","R","NJ",""
"L000556","Representative","John","LaFalce","John LaFalce","D","NY",""
"M000087","Representative","Carolyn","Maloney","Carolyn Maloney","D","NY",""
"M000117","Representative","Thomas","Manton","Thomas Manton","D","NY",""
"M000133","Representative","Edward","Markey","Edward Markey","D","MA",""
"M000206","Representative","Matthew","Martinez","Matthew Martinez","D","CA",""
"M000207","Representative","William","Martini","William Martini","R","NJ",""
"M000212","Representative","Frank","Mascara","Frank Mascara","D","PA",""
"M000249","Representative","Robert","Matsui","Robert Matsui","D","CA",""
"M000316","Representative","Karen","McCarthy","Karen McCarthy","D","MO",""
"M000350","Representative","Bill","McCollum","Bill McCollum","R","FL",""
"M000388","Representative","Jim","McCrery","Jim McCrery","R","LA",""
"M000399","Representative","Joseph","McDade","Joseph McDade","R","PA",""
"M000404","Representative","Jim","McDermott","Jim McDermott","D","WA",""
"M000466","Representative","Paul","McHale","Paul McHale","D","PA",""
"M000472","Representative","John","McHugh","John McHugh","R","NY",""
"M000477","Representative","Scott","McInnis","Scott McInnis","R","CO",""
"M000481","Representative","David","McIntosh","David McIntosh","R","IN",""
"M000508","Representative","Howard","McKeon","Howard McKeon","R","CA",""
"M000523","Representative","Cynthia","McKinney","Cynthia McKinney","D","GA",""
"M000590","Representative","Michael","McNulty","Michael McNulty","D","NY",""
"M000627","Representative","Martin","Meehan","Martin Meehan","D","MA",""
"M000628","Representative","Carrie","Meek","Carrie Meek","D","FL",""
"M000639","Representative","Robert","Menendez","Robert Menendez","D","NJ",""
"M000669","Representative","Jack","Metcalf","Jack Metcalf","R","WA",""
"M000684","Representative","Jan","Meyers","Jan Meyers","R","KS",""
"M000687","Representative","Kweisi","Mfume","Kweisi Mfume","D","MD",""
"M000689","Representative","John","Mica","John Mica","R","FL",""
"M000714","Representative","Juanita","Millender-McDonald","Juanita Millender-McDonald","D","CA",""
"M000720","Representative","Dan","Miller","Dan Miller","R","FL",""
"M000725","Representative","George","Miller","George Miller","D","CA",""
"M000794","Representative","Norman","Mineta","Norman Mineta","D","CA",""
"M000795","Representative","David","Minge","David Minge","D","MN",""
"M000797","Representative","Patsy","Mink","Patsy Mink","D","HI",""
"M000834","Representative","Joe","Moakley","Joe Moakley","D","MA",""
"M000843","Representative","Susan","Molinari","Susan Molinari","R","NY",""
"M000844","Representative","Alan","Mollohan","Alan Mollohan","D","WV",""
"M000865","Representative","Sonny","Montgomery","Sonny Montgomery","D","MS",""
"M000926","Representative","Carlos","Moorhead","Carlos Moorhead","R","CA",""
"M000933","Representative","James","Moran","James Moran","D","VA",""
"M000941","Representative","Constance","Morella","Constance Morella","R","MD",""
"M001120","Representative","John","Murtha","John Murtha","D","PA",""
"M001130","Representative","John","Myers","John Myers","R","IN",""
"M001134","Representative","Sue","Myrick","Sue Myrick","R","NC",""
"M001138","Representative","Donald","Manzullo","Donald Manzullo","R","IL",""
"N000002","Representative","Jerrold","Nadler","Jerrold Nadler","D","NY",""
"N000015","Representative","Richard","Neal","Richard Neal","D","MA",""
"N000051","Representative","George","Nethercutt","George Nethercutt","R","WA",""
"N000054","Representative","Mark","Neumann","Mark Neumann","R","WI",""
"N000081","Representative","Robert","Ney","Robert Ney","R","OH",""
"N000147","Delegate","Eleanor","Norton","Eleanor Norton","D","DC",""
"N000159","Representative","Charles","Norwood","Charles Norwood","R","GA",""
"N000172","Representative","James","Nussle","James Nussle","R","IA",""
"O000006","Representative","James","Oberstar","James Oberstar","D","MN",""
"O000007","Representative","David","Obey","David Obey","D","WI",""
"O000085","Representative","John","Olver","John Olver","D","MA",""
"O000107","Representative","Solomon","Ortiz","Solomon Ortiz","D","TX",""
"O000108","Representative","William","Orton","William Orton","D","UT",""
"O000159","Representative","Major","Owens","Major Owens","D","NY",""
"O000163","Representative","Michael","Oxley","Michael Oxley","R","OH",""
"P000005","Representative","Ron","Packard","Ron Packard","R","CA",""
"P000034","Representative","Frank","Pallone","Frank Pallone","D","NJ",""
"P000066","Representative","Mike","Parker","Mike Parker","D","MS",""
"P000066","Representative","Mike","Parker","Mike Parker","R","MS",""
"P000099","Representative","Ed","Pastor","Ed Pastor","D","AZ",""
"P000148","Representative","Bill","Paxon","Bill Paxon","R","NY",""
"P000149","Representative","Donald","Payne","Donald Payne","D","NJ",""
"P000152","Representative","Lewis","Payne","Lewis Payne","D","VA",""
"P000197","Representative","Nancy","Pelosi","Nancy Pelosi","D","CA",""
"P000258","Representative","Collin","Peterson","Collin Peterson","D","MN",""
"P000259","Representative","Douglas","Peterson","Douglas Peterson","D","FL",""
"P000265","Representative","Tom","Petri","Tom Petri","R","WI",""
"P000326","Representative","Owen","Pickett","Owen Pickett","D","VA",""
"P000419","Representative","Richard","Pombo","Richard Pombo","R","CA",""
"P000422","Representative","Earl","Pomeroy","Earl Pomeroy","D","ND",""
"P000444","Representative","John","Porter","John Porter","R","IL",""
"P000449","Representative","Rob","Portman","Rob Portman","R","OH",""
"P000452","Representative","Glenn","Poshard","Glenn Poshard","D","IL",""
"P000555","Representative","Deborah","Pryce","Deborah Pryce","R","OH",""
"Q000013","Representative","James","Quillen","James Quillen","R","TN",""
"Q000016","Representative","Jack","Quinn","Jack Quinn","R","NY",""
"R000004","Representative","George","Radanovich","George Radanovich","R","CA",""
"R000011","Representative","Nick","Rahall","Nick Rahall","D","WV",""
"R000033","Representative","James","Ramstad","James Ramstad","R","MN",""
"R000053","Representative","Charles","Rangel","Charles Rangel","D","NY",""
"R000122","Representative","Jack","Reed","Jack Reed","D","RI",""
"R000141","Representative","Ralph","Regula","Ralph Regula","R","OH",""
"R000178","Representative","Mel","Reynolds","Mel Reynolds","D","IL",""
"R000229","Representative","Bill","Richardson","Bill Richardson","D","NM",""
"R000252","Representative","Frank","Riggs","Frank Riggs","R","CA",""
"R000281","Representative","Lynn","Rivers","Lynn Rivers","D","MI",""
"R000307","Representative","Pat","Roberts","Pat Roberts","R","KS",""
"R000385","Representative","Tim","Roemer","Tim Roemer","D","IN",""
"R000395","Representative","Harold","Rogers","Harold Rogers","R","KY",""
"R000409","Representative","Dana","Rohrabacher","Dana Rohrabacher","R","CA",""
"R000417","Resident Commissioner","Carlos","Romero-Barcelo","Carlos Romero-Barcelo","D","PR",""
"R000435","Representative","Ileana","Ros-Lehtinen","Ileana Ros-Lehtinen","R","FL",""
"R000436","Representative","Charles","Rose","Charles Rose","D","NC",""
"R000459","Representative","Toby","Roth","Toby Roth","R","WI",""
"R000465","Representative","Marge","Roukema","Marge Roukema","R","NJ",""
"R000486","Representative","Lucille","Roybal-Allard","Lucille Roybal-Allard","D","CA",""
"R000487","Representative","Edward","Royce","Edward Royce","R","CA",""
"R000515","Representative","Bobby","Rush","Bobby Rush","D","IL",""
"R000566","Representative","Jim","Ryun","Jim Ryun","R","KS",""
"S000005","Representative","Martin","Sabo","Martin Sabo","D","MN",""
"S000018","Representative","Matt","Salmon","Matt Salmon","R","AZ",""
"S000033","Representative","Bernard","Sanders","Bernard Sanders","ID","VT",""
"S000051","Representative","Mark","Sanford","Mark Sanford","R","SC",""
"S000094","Representative","Tom","Sawyer","Tom Sawyer","D","OH",""
"S000097","Representative","H. James","Saxton","H. James Saxton","R","NJ",""
"S000106","Representative","Joe","Scarborough","Joe Scarborough","R","FL",""
"S000109","Representative","Dan","Schaefer","Dan Schaefer","R","CO",""
"S000125","Representative","Steven","Schiff","Steven Schiff","R","NM",""
"S000142","Representative","Patricia","Schroeder","Patricia Schroeder","D","CO",""
"S000148","Representative","Charles","Schumer","Charles Schumer","D","NY",""
"S000185","Representative","Robert","Scott","Robert Scott","D","VA",""
"S000213","Representative","Andrea","Seastrand","Andrea Seastrand","R","CA",""
"S000244","Representative","F.","Sensenbrenner","F. Sensenbrenner","R","WI",""
"S000248","Representative","José","Serrano","José Serrano","D","NY",""
"S000275","Representative","John","Shadegg","John Shadegg","R","AZ",""
"S000303","Representative","E. Clay","Shaw","E. Clay Shaw","R","FL",""
"S000394","Representative","Bud","Shuster","Bud Shuster","R","PA",""
"S000453","Representative","Norman","Sisisky","Norman Sisisky","D","VA",""
"S000462","Representative","David","Skaggs","David Skaggs","D","CO",""
"S000463","Representative","Joe","Skeen","Joe Skeen","R","NM",""
"S000465","Representative","Ike","Skelton","Ike Skelton","D","MO",""
"S000480","Representative","Louise","Slaughter","Louise Slaughter","D","NY",""
"S000522","Representative","Christopher","Smith","Christopher Smith","R","NJ",""
"S000583","Representative","Lamar","Smith","Lamar Smith","R","TX",""
"S000587","Representative","Linda","Smith","Linda Smith","R","WA",""
"S000597","Representative","Nick","Smith","Nick Smith","R","MI",""
"S000675","Representative","Gerald","Solomon","Gerald Solomon","R","NY",""
"S000718","Representative","Floyd","Spence","Floyd Spence","R","SC",""
"S000749","Representative","John","Spratt","John Spratt","D","SC",""
"S000810","Representative","Pete","Stark","Pete Stark","D","CA",""
"S000822","Representative","Cliff","Stearns","Cliff Stearns","R","FL",""
"S000851","Representative","Charles","Stenholm","Charles Stenholm","D","TX",""
"S000937","Representative","Steve","Stockman","Steve Stockman","R","TX",""
"S000948","Representative","Louis","Stokes","Louis Stokes","D","OH",""
"S001040","Representative","Gerry","Studds","Gerry Studds","D","MA",""
"S001044","Representative","Bob","Stump","Bob Stump","R","AZ",""
"S001045","Representative","Bart","Stupak","Bart Stupak","D","MI",""
"S001143","Representative","Mark","Souder","Mark Souder","R","IN",""
"S001144","Representative","Christopher","Shays","Christopher Shays","R","CT",""
"T000024","Representative","James","Talent","James Talent","R","MO",""
"T000038","Representative","John","Tanner","John Tanner","D","TN",""
"T000048","Representative","Randy","Tate","Randy Tate","R","WA",""
"T000058","Representative","William","Tauzin","William Tauzin","D","LA",""
"T000058","Representative","William","Tauzin","William Tauzin","R","LA",""
"T000067","Representative","Charles","Taylor","Charles Taylor","R","NC",""
"T000074","Representative","Gene","Taylor","Gene Taylor","D","MS",""
"T000113","Representative","Frank","Tejeda","Frank Tejeda","D","TX",""
"T000188","Representative","William","Thomas","William Thomas","R","CA",""
"T000193","Representative","Bennie","Thompson","Bennie Thompson","D","MS",""
"T000238","Representative","William","Thornberry","William Thornberry","R","TX",""
"T000243","Representative","Raymond","Thornton","Raymond Thornton","D","AR",""
"T000253","Representative","Karen","Thurman","Karen Thurman","D","FL",""
"T000260","Representative","Todd","Tiahrt","Todd Tiahrt","R","KS",""
"T000314","Representative","Peter","Torkildsen","Peter Torkildsen","R","MA",""
"T000316","Representative","Esteban","Torres","Esteban Torres","D","CA",""
"T000317","Representative","Robert","Torricelli","Robert Torricelli","D","NJ",""
"T000326","Representative","Edolphus","Towns","Edolphus Towns","D","NY",""
"T000350","Representative","James","Traficant","James Traficant","D","OH",""
