number_of_dates,percentage,symbol
0,-1,A32
0,-1,AAA
0,-1,AAM
0,-1,AAS
0,-1,AAT
0,-1,AAV
0,-1,ABB
0,-1,ABC
0,-1,ABR
0,-1,ABS
0,-1,ACC
0,-1,ACE
0,-1,ACG
0,-1,ACM
0,-1,ACS
0,-1,ACV
0,-1,ADC
0,-1,ADG
0,-1,ADP
0,-1,ADS
0,-1,AFX
0,-1,AG1
0,-1,AGE
0,-1,AGG
0,-1,AGM
0,-1,AGP
0,-1,AGR
0,-1,AGX
0,-1,AIC
0,-1,ALV
0,-1,AMC
0,-1,AMD
0,-1,AME
0,-1,AMP
0,-1,AMS
0,-1,AMV
0,-1,ANT
0,-1,APC
0,-1,APF
0,-1,APG
0,-1,APH
0,-1,API
0,-1,APL
0,-1,APP
0,-1,APS
0,-1,APT
0,-1,ARM
0,-1,ART
0,-1,ASA
0,-1,ASG
0,-1,ASM
0,-1,AST
0,-1,ATA
0,-1,ATB
0,-1,ATG
0,-1,ATS
0,-1,AUM
0,-1,AVC
0,-1,AVF
0,-1,BAB
0,-1,BAF
0,-1,BAL
0,-1,BAX
0,-1,BBH
0,-1,BBM
0,-1,BBT
0,-1,BCA
0,-1,BCB
0,-1,BCE
0,-1,BCF
0,-1,BCG
0,-1,BCM
0,-1,BCP
0,-1,BCV
0,-1,BDB
0,-1,BDG
0,-1,BDT
0,-1,BDW
0,-1,BED
0,-1,BEL
0,-1,BFC
0,-1,BGW
0,-1,BHA
0,-1,BHG
0,-1,BHK
0,-1,BHN
0,-1,BHP
0,-1,BHT
0,-1,BIC
0,-1,BID
0,-1,BIG
0,-1,BII
0,-1,BIO
0,-1,BKG
0,-1,BKH
0,-1,BLI
0,-1,BLN
0,-1,BLT
0,-1,BLW
0,-1,BMD
0,-1,BMF
0,-1,BMG
0,-1,BMJ
0,-1,BMN
0,-1,BMS
0,-1,BMV
0,-1,BNA
0,-1,BNW
0,-1,BOT
0,-1,BQB
0,-1,BRC
0,-1,BRR
0,-1,BRS
0,-1,BSA
0,-1,BSC
0,-1,BSD
0,-1,BSG
0,-1,BSH
0,-1,BSI
0,-1,BSL
0,-1,BSP
0,-1,BSQ
0,-1,BSR
0,-1,BT1
0,-1,BTB
0,-1,BTD
0,-1,BTG
0,-1,BTN
0,-1,BTP
0,-1,BTT
0,-1,BTU
0,-1,BTV
0,-1,BTW
0,-1,BVB
0,-1,BVG
0,-1,BVL
0,-1,BVN
0,-1,BWA
0,-1,BWE
0,-1,BWS
0,-1,BXH
0,-1,C12
0,-1,C21
0,-1,C22
0,-1,C32
0,-1,C47
0,-1,C4G
0,-1,C69
0,-1,CAB
0,-1,CAG
0,-1,CAR
0,-1,CAT
0,-1,CAV
0,-1,CBI
0,-1,CBS
0,-1,CC1
0,-1,CC4
0,-1,CCA
0,-1,CCI
0,-1,CCL
0,-1,CCP
0,-1,CCR
0,-1,CCT
0,-1,CCV
0,-1,CDG
0,-1,CDH
0,-1,CDN
0,-1,CDO
0,-1,CDP
0,-1,CDR
0,-1,CE1
0,-1,CEG
0,-1,CEN
0,-1,CEO
0,-1,CET
