"id","title","firstName","lastName","name","partyShort","stateAbbreviation","leadershipRole"
"C001050","Representative","Dennis","Cardoza","Dennis Cardoza","D","CA",""
"C001051","Representative","John","Carter","John Carter","R","TX",""
"C001053","Representative","Tom","Cole","Tom Cole","R","OK",""
"C001058","Representative","Ben","Chandler","Ben Chandler","D","KY",""
"C001059","Representative","Jim","Costa","Jim Costa","D","CA",""
"C001060","Representative","Russ","Carnahan","Russ Carnahan","D","MO",""
"C001061","Representative","Emanuel","Cleaver","Emanuel Cleaver","D","MO",""
"C001062","Representative","K.","Conaway","K. Conaway","R","TX",""
"C001063","Representative","Henry","Cuellar","Henry Cuellar","D","TX",""
"C001064","Representative","John","Campbell","John Campbell","R","CA",""
"C001065","Representative","Christopher","Carney","Christopher Carney","D","PA",""
"C001066","Representative","Kathy","Castor","Kathy Castor","D","FL",""
"C001067","Representative","Yvette","Clarke","Yvette Clarke","D","NY",""
"C001068","Representative","Steve","Cohen","Steve Cohen","D","TN",""
"C001069","Representative","Joe","Courtney","Joe Courtney","D","CT",""
"C001072","Representative","André","Carson","André Carson","D","IN",""
"C001074","Representative","Travis","Childers","Travis Childers","D","MS",""
"C001075","Representative","Bill","Cassidy","Bill Cassidy","R","LA",""
"C001076","Representative","Jason","Chaffetz","Jason Chaffetz","R","UT",""
"C001077","Representative","Mike","Coffman","Mike Coffman","R","CO",""
"C001078","Representative","Gerald","Connolly","Gerald Connolly","D","VA",""
"C001079","Representative","Anh","Cao","Anh Cao","R","LA",""
"C001080","Representative","Judy","Chu","Judy Chu","D","CA",""
"C001081","Representative","Mark","Critz","Mark Critz","D","PA",""
"D000096","Representative","Danny","Davis","Danny Davis","D","IL",""
"D000168","Representative","Nathan","Deal","Nathan Deal","R","GA",""
"D000191","Representative","Peter","DeFazio","Peter DeFazio","D","OR",""
"D000197","Representative","Diana","DeGette","Diana DeGette","D","CO",""
"D000210","Representative","Bill","Delahunt","Bill Delahunt","D","MA",""
"D000216","Representative","Rosa","DeLauro","Rosa DeLauro","D","CT",""
"D000299","Representative","Lincoln","Diaz-Balart","Lincoln Diaz-Balart","R","FL",""
"D000327","Representative","Norman","Dicks","Norman Dicks","D","WA",""
"D000355","Representative","John","Dingell","John Dingell","D","MI",""
"D000399","Representative","Lloyd","Doggett","Lloyd Doggett","D","TX",""
"D000482","Representative","Mike","Doyle","Mike Doyle","D","PA",""
"D000492","Representative","David","Dreier","David Dreier","R","CA",""
"D000533","Representative","John","Duncan","John Duncan","R","TN",""
"D000598","Representative","Susan","Davis","Susan Davis","D","CA",""
"D000599","Representative","Lincoln","Davis","Lincoln Davis","D","TN",""
"D000600","Representative","Mario","Diaz-Balart","Mario Diaz-Balart","R","FL",""
"D000602","Representative","Artur","Davis","Artur Davis","D","AL",""
"D000603","Representative","Geoff","Davis","Geoff Davis","R","KY",""
"D000604","Representative","Charlie","Dent","Charlie Dent","R","PA",""
"D000607","Representative","Joe","Donnelly","Joe Donnelly","D","IN",""
"D000608","Representative","Kathy","Dahlkemper","Kathy Dahlkemper","D","PA",""
"D000609","Representative","Steve","Driehaus","Steve Driehaus","D","OH",""
"D000610","Representative","Ted","Deutch","Ted Deutch","D","FL",""
"D000611","Representative","Charles","Djou","Charles Djou","R","HI",""
"E000063","Representative","Chet","Edwards","Chet Edwards","D","TX",""
"E000092","Representative","Vernon","Ehlers","Vernon Ehlers","R","MI",""
"E000172","Representative","Jo Ann","Emerson","Jo Ann Emerson","R","MO",""
"E000179","Representative","Eliot","Engel","Eliot Engel","D","NY",""
"E000215","Representative","Anna","Eshoo","Anna Eshoo","D","CA",""
"E000226","Representative","Bob","Etheridge","Bob Etheridge","D","NC",""
"E000288","Representative","Keith","Ellison","Keith Ellison","D","MN",""
"E000289","Representative","Brad","Ellsworth","Brad Ellsworth","D","IN",""
"E000290","Representative","Donna","Edwards","Donna Edwards","D","MD",""
"F000010","Delegate","Eni","Faleomavaega","Eni Faleomavaega","D","AS",""
"F000030","Representative","Sam","Farr","Sam Farr","D","CA",""
"F000043","Representative","Chaka","Fattah","Chaka Fattah","D","PA",""
"F000116","Representative","Bob","Filner","Bob Filner","D","CA",""
"F000339","Representative","Barney","Frank","Barney Frank","D","MA",""
"F000372","Representative","Rodney","Frelinghuysen","Rodney Frelinghuysen","R","NJ",""
"F000444","Representative","Jeff","Flake","Jeff Flake","R","AZ",""
"F000445","Representative","J.","Forbes","J. Forbes","R","VA",""
"F000448","Representative","Trent","Franks","Trent Franks","R","AZ",""
"F000449","Representative","Jeff","Fortenberry","Jeff Fortenberry","R","NE",""
"F000450","Representative","Virginia","Foxx","Virginia Foxx","R","NC",""
"F000453","Representative","Mary","Fallin","Mary Fallin","R","OK",""
"F000454","Representative","Bill","Foster","Bill Foster","D","IL",""
"F000455","Representative","Marcia","Fudge","Marcia Fudge","D","OH",""
"F000456","Representative","John","Fleming","John Fleming","R","LA",""
"G000021","Representative","Elton","Gallegly","Elton Gallegly","R","CA",""
"G000289","Representative","Robert","Goodlatte","Robert Goodlatte","R","VA",""
"G000309","Representative","Bart","Gordon","Bart Gordon","D","TN",""
"G000377","Representative","Kay","Granger","Kay Granger","R","TX",""
"G000410","Representative","Gene","Green","Gene Green","D","TX",""
"G000535","Representative","Luis","Gutiérrez","Luis Gutiérrez","D","IL",""
"G000544","Representative","Charlie","Gonzalez","Charlie Gonzalez","D","TX",""
"G000546","Representative","Sam","Graves","Sam Graves","R","MO",""
"G000548","Representative","Scott","Garrett","Scott Garrett","R","NJ",""
"G000549","Representative","Jim","Gerlach","Jim Gerlach","R","PA",""
"G000550","Representative","Phil","Gingrey","Phil Gingrey","R","GA",""
"G000551","Representative","Raúl","Grijalva","Raúl Grijalva","D","AZ",""
"G000552","Representative","Louie","Gohmert","Louie Gohmert","R","TX",""
"G000553","Representative","Al","Green","Al Green","D","TX",""
"G000554","Representative","Gabrielle","Giffords","Gabrielle Giffords","D","AZ",""
"G000555","Representative","Kirsten","Gillibrand","Kirsten Gillibrand","D","NY",""
"G000556","Representative","Alan","Grayson","Alan Grayson","D","FL",""
"G000557","Representative","Parker","Griffith","Parker Griffith","R","AL",""
"G000557","Representative","Parker","Griffith","Parker Griffith","D","AL",""
"G000558","Representative","Brett","Guthrie","Brett Guthrie","R","KY",""
"G000559","Representative","John","Garamendi","John Garamendi","D","CA",""
"G000560","Representative","Tom","Graves","Tom Graves","R","GA",""
"H000067","Representative","Ralph","Hall","Ralph Hall","R","TX",""
"H000213","Representative","Jane","Harman","Jane Harman","D","CA",""
"H000324","Representative","Alcee","Hastings","Alcee Hastings","D","FL",""
"H000329","Representative","Doc","Hastings","Doc Hastings","R","WA",""
"H000528","Representative","Wally","Herger","Wally Herger","R","CA",""
"H000627","Representative","Maurice","Hinchey","Maurice Hinchey","D","NY",""
"H000636","Representative","Rubén","Hinojosa","Rubén Hinojosa","D","TX",""
"H000676","Representative","Peter","Hoekstra","Peter Hoekstra","R","MI",""
"H000712","Representative","Tim","Holden","Tim Holden","D","PA",""
"H000874","Representative","Steny","Hoyer","Steny Hoyer","D","MD",""
"H001030","Representative","Baron","Hill","Baron Hill","D","IN",""
"H001032","Representative","Rush","Holt","Rush Holt","D","NJ",""
"H001034","Representative","Michael","Honda","Michael Honda","D","CA",""
"H001036","Representative","Jeb","Hensarling","Jeb Hensarling","R","TX",""
"H001037","Representative","Stephanie","Herseth Sandlin","Stephanie Herseth Sandlin","D","SD",""
"H001038","Representative","Brian","Higgins","Brian Higgins","D","NY",""
"H001039","Representative","John","Hall","John Hall","D","NY",""
"H001040","Representative","Phil","Hare","Phil Hare","D","IL",""
"H001041","Representative","Dean","Heller","Dean Heller","R","NV",""
"H001042","Representative","Mazie","Hirono","Mazie Hirono","D","HI",""
"H001043","Representative","Paul","Hodes","Paul Hodes","D","NH",""
"H001044","Representative","Debbie","Halvorson","Debbie Halvorson","D","IL",""
"H001045","Representative","Gregg","Harper","Gregg Harper","R","MS",""
"H001046","Representative","Martin","Heinrich","Martin Heinrich","D","NM",""
"H001047","Representative","Jim","Himes","Jim Himes","D","CT",""
"H001048","Representative","Duncan","Hunter","Duncan Hunter","R","CA",""
"I000023","Representative","Bob","Inglis","Bob Inglis","R","SC",""
"I000026","Representative","Jay","Inslee","Jay Inslee","D","WA",""
"I000056","Representative","Darrell","Issa","Darrell Issa","R","CA",""
"I000057","Representative","Steve","Israel","Steve Israel","D","NY",""
"J000032","Representative","Sheila","Jackson Lee","Sheila Jackson Lee","D","TX",""
"J000126","Representative","Eddie","Johnson","Eddie Johnson","D","TX",""
"J000174","Representative","Sam","Johnson","Sam Johnson","R","TX",""
"J000255","Representative","Walter","Jones","Walter Jones","R","NC",""
"J000283","Representative","Jesse","Jackson","Jesse Jackson","D","IL",""
"J000285","Representative","Timothy","Johnson","Timothy Johnson","R","IL",""
"J000288","Representative","Hank","Johnson","Hank Johnson","D","GA",""
"J000289","Representative","Jim","Jordan","Jim Jordan","R","OH",""
"J000290","Representative","Lynn","Jenkins","Lynn Jenkins","R","KS",""
"K000008","Representative","Paul","Kanjorski","Paul Kanjorski","D","PA",""
"K000009","Representative","Marcy","Kaptur","Marcy Kaptur","D","OH",""
"K000113","Representative","Patrick","Kennedy","Patrick Kennedy","D","RI",""
"K000172","Representative","Dale","Kildee","Dale Kildee","D","MI",""
"K000180","Representative","Carolyn","Kilpatrick","Carolyn Kilpatrick","D","MI",""
"K000188","Representative","Ron","Kind","Ron Kind","D","WI",""
"K000210","Representative","Peter","King","Peter King","R","NY",""
"K000220","Representative","Jack","Kingston","Jack Kingston","R","GA",""
"K000336","Representative","Dennis","Kucinich","Dennis Kucinich","D","OH",""
"K000360","Representative","Mark","Kirk","Mark Kirk","R","IL",""
"K000362","Representative","Steve","King","Steve King","R","IA",""
"K000363","Representative","John","Kline","John Kline","R","MN",""
"K000365","Representative","Steve","Kagen","Steve Kagen","D","WI",""
"K000366","Representative","Ron","Klein","Ron Klein","D","FL",""
"K000368","Representative","Ann","Kirkpatrick","Ann Kirkpatrick","D","AZ",""
"K000369","Representative","Larry","Kissell","Larry Kissell","D","NC",""
"K000370","Representative","Suzanne","Kosmas","Suzanne Kosmas","D","FL",""
"K000371","Representative","Frank","Kratovil","Frank Kratovil","D","MD",""
"K000372","Representative","Mary Jo","Kilroy","Mary Jo Kilroy","D","OH",""
"L000111","Representative","Tom","Latham","Tom Latham","R","IA",""
"L000263","Representative","Sander","Levin","Sander Levin","D","MI",""
"L000274","Representative","Jerry","Lewis","Jerry Lewis","R","CA",""
"L000287","Representative","John","Lewis","John Lewis","D","GA",""
"L000321","Representative","John","Linder","John Linder","R","GA",""
"L000397","Representative","Zoe","Lofgren","Zoe Lofgren","D","CA",""
"L000480","Representative","Nita","Lowey","Nita Lowey","D","NY",""
"L000491","Representative","Frank","Lucas","Frank Lucas","R","OK",""
"L000517","Representative","Dan","Lungren","Dan Lungren","R","CA",""
"L000551","Representative","Barbara","Lee","Barbara Lee","D","CA",""
"L000553","Representative","Steven","LaTourette","Steven LaTourette","R","OH",""
"L000554","Representative","Frank","LoBiondo","Frank LoBiondo","R","NJ",""
"L000557","Representative","John","Larson","John Larson","D","CT",""
"L000559","Representative","Jim","Langevin","Jim Langevin","D","RI",""
"L000560","Representative","Rick","Larsen","Rick Larsen","D","WA",""
"L000562","Representative","Stephen","Lynch","Stephen Lynch","D","MA",""
"L000563","Representative","Daniel","Lipinski","Daniel Lipinski","D","IL",""
"L000564","Representative","Doug","Lamborn","Doug Lamborn","R","CO",""
"L000565","Representative","Dave","Loebsack","Dave Loebsack","D","IA",""
"L000566","Representative","Robert","Latta","Robert Latta","R","OH",""
"L000567","Representative","Leonard","Lance","Leonard Lance","R","NJ",""
"L000568","Representative","Christopher","Lee","Christopher Lee","R","NY",""
"L000569","Representative","Blaine","Luetkemeyer","Blaine Luetkemeyer","R","MO",""
"L000570","Representative","Ben","Luján","Ben Luján","D","NM",""
"L000571","Representative","Cynthia","Lummis","Cynthia Lummis","R","WY",""
"M000087","Representative","Carolyn","Maloney","Carolyn Maloney","D","NY",""
"M000133","Representative","Edward","Markey","Edward Markey","D","MA",""
"M000309","Representative","Carolyn","McCarthy","Carolyn McCarthy","D","NY",""
"M000312","Representative","Jim","McGovern","Jim McGovern","D","MA",""
"M000404","Representative","Jim","McDermott","Jim McDermott","D","WA",""
"M000472","Representative","John","McHugh","John McHugh","R","NY",""
"M000485","Representative","Mike","McIntyre","Mike McIntyre","D","NC",""
"M000508","Representative","Howard","McKeon","Howard McKeon","R","CA",""
"M000689","Representative","John","Mica","John Mica","R","FL",""
"M000725","Representative","George","Miller","George Miller","D","CA",""
"M000844","Representative","Alan","Mollohan","Alan Mollohan","D","WV",""
"M000933","Representative","James","Moran","James Moran","D","VA",""
"M000934","Representative","Jerry","Moran","Jerry Moran","R","KS",""
"M001120","Representative","John","Murtha","John Murtha","D","PA",""
"M001134","Representative","Sue","Myrick","Sue Myrick","R","NC",""
"M001137","Representative","Gregory","Meeks","Gregory Meeks","D","NY",""
"M001138","Representative","Donald","Manzullo","Donald Manzullo","R","IL",""
"M001139","Representative","Gary","Miller","Gary Miller","R","CA",""
"M001140","Representative","Dennis","Moore","Dennis Moore","D","KS",""
"M001142","Representative","Jim","Matheson","Jim Matheson","D","UT",""
"M001143","Representative","Betty","McCollum","Betty McCollum","D","MN",""
"M001144","Representative","Jeff","Miller","Jeff Miller","R","FL",""
"M001146","Representative","Jim","Marshall","Jim Marshall","D","GA",""
"M001147","Representative","Thaddeus","McCotter","Thaddeus McCotter","R","MI",""
"M001148","Representative","Kendrick","Meek","Kendrick Meek","D","FL",""
"M001149","Representative","Michael","Michaud","Michael Michaud","D","ME",""
"M001150","Representative","Candice","Miller","Candice Miller","R","MI",""
"M001151","Representative","Tim","Murphy","Tim Murphy","R","PA",""
"M001154","Representative","Brad","Miller","Brad Miller","D","NC",""
"M001155","Representative","Connie","Mack","Connie Mack","R","FL",""
"M001156","Representative","Patrick","McHenry","Patrick McHenry","R","NC",""
"M001157","Representative","Michael","McCaul","Michael McCaul","R","TX",""
"M001158","Representative","Kenny","Marchant","Kenny Marchant","R","TX",""
"M001159","Representative","Cathy","McMorris Rodgers","Cathy McMorris Rodgers","R","WA",""
"M001160","Representative","Gwen","Moore","Gwen Moore","D","WI",""
"M001161","Representative","Charlie","Melancon","Charlie Melancon","D","LA",""
"M001163","Representative","Doris","Matsui","Doris Matsui","D","CA",""
"M001165","Representative","Kevin","McCarthy","Kevin McCarthy","R","CA",""
"M001166","Representative","Jerry","McNerney","Jerry McNerney","D","CA",""
"M001167","Representative","Harry","Mitchell","Harry Mitchell","D","AZ",""
"M001168","Representative","Patrick","Murphy","Patrick Murphy","D","PA",""
"M001169","Representative","Christopher","Murphy","Christopher Murphy","D","CT",""
"M001171","Representative","Dan","Maffei","Dan Maffei","D","NY",""
"M001172","Representative","Betsy","Markey","Betsy Markey","D","CO",""
"M001173","Representative","Eric","Massa","Eric Massa","D","NY",""
"M001174","Representative","Michael","McMahon","Michael McMahon","D","NY",""
"M001175","Representative","Walt","Minnick","Walt Minnick","D","ID",""
"M001177","Representative","Tom","McClintock","Tom McClintock","R","CA",""
"M001178","Representative","Scott","Murphy","Scott Murphy","D","NY",""
"N000002","Representative","Jerrold","Nadler","Jerrold Nadler","D","NY",""
"N000015","Representative","Richard","Neal","Richard Neal","D","MA",""
"N000147","Delegate","Eleanor","Norton","Eleanor Norton","D","DC",""
"N000179","Representative","Grace","Napolitano","Grace Napolitano","D","CA",""
"N000181","Representative","Devin","Nunes","Devin Nunes","R","CA",""
"N000182","Representative","Randy","Neugebauer","Randy Neugebauer","R","TX",""
"N000183","Representative","Glenn","Nye","Glenn Nye","D","VA",""
"O000006","Representative","James","Oberstar","James Oberstar","D","MN",""
"O000007","Representative","David","Obey","David Obey","D","WI",""
"O000085","Representative","John","Olver","John Olver","D","MA",""
"O000107","Representative","Solomon","Ortiz","Solomon Ortiz","D","TX",""
"O000168","Representative","Pete","Olson","Pete Olson","R","TX",""
"O000169","Representative","Bill","Owens","Bill Owens","D","NY",""
"P000034","Representative","Frank","Pallone","Frank Pallone","D","NJ",""
"P000096","Representative","Bill","Pascrell","Bill Pascrell","D","NJ",""
"P000099","Representative","Ed","Pastor","Ed Pastor","D","AZ",""
"P000149","Representative","Donald","Payne","Donald Payne","D","NJ",""
"P000197","Representative","Nancy","Pelosi","Nancy Pelosi","D","CA","Speaker of the House"
"P000258","Representative","Collin","Peterson","Collin Peterson","D","MN",""
"P000265","Representative","Tom","Petri","Tom Petri","R","WI",""
"P000373","Representative","Joe","Pitts","Joe Pitts","R","PA",""
"P000422","Representative","Earl","Pomeroy","Earl Pomeroy","D","ND",""
"P000523","Representative","David","Price","David Price","D","NC",""
"P000583","Representative","Ron","Paul","Ron Paul","R","TX",""
"P000585","Representative","Todd","Platts","Todd Platts","R","PA",""
"P000586","Representative","Adam","Putnam","Adam Putnam","R","FL",""
"P000587","Representative","Mike","Pence","Mike Pence","R","IN",""
"P000591","Representative","Tom","Price","Tom Price","R","GA",""
"P000592","Representative","Ted","Poe","Ted Poe","R","TX",""
"P000593","Representative","Ed","Perlmutter","Ed Perlmutter","D","CO",""
"P000594","Representative","Erik","Paulsen","Erik Paulsen","R","MN",""
"P000595","Representative","Gary","Peters","Gary Peters","D","MI",""
"P000596","Resident Commissioner","Pedro","Pierluisi","Pedro Pierluisi","D","PR",""
"P000597","Representative","Chellie","Pingree","Chellie Pingree","D","ME",""
"P000598","Representative","Jared","Polis","Jared Polis","D","CO",""
"P000599","Representative","Bill","Posey","Bill Posey","R","FL",""
"P000600","Representative","Tom","Perriello","Tom Perriello","D","VA",""
"Q000023","Representative","Mike","Quigley","Mike Quigley","D","IL",""
"R000004","Representative","George","Radanovich","George Radanovich","R","CA",""
"R000011","Representative","Nick","Rahall","Nick Rahall","D","WV",""
"R000053","Representative","Charles","Rangel","Charles Rangel","D","NY",""
"R000170","Representative","Silvestre","Reyes","Silvestre Reyes","D","TX",""
"R000395","Representative","Harold","Rogers","Harold Rogers","R","KY",""
"R000409","Representative","Dana","Rohrabacher","Dana Rohrabacher","R","CA",""
"R000435","Representative","Ileana","Ros-Lehtinen","Ileana Ros-Lehtinen","R","FL",""
"R000462","Representative","Steven","Rothman","Steven Rothman","D","NJ",""
"R000486","Representative","Lucille","Roybal-Allard","Lucille Roybal-Allard","D","CA",""
"R000487","Representative","Edward","Royce","Edward Royce","R","CA",""
"R000515","Representative","Bobby","Rush","Bobby Rush","D","IL",""
"R000568","Representative","Ciro","Rodriguez","Ciro Rodriguez","D","TX",""
"R000570","Representative","Paul","Ryan","Paul Ryan","R","WI",""
"R000571","Representative","Denny","Rehberg","Denny Rehberg","R","MT",""
"R000572","Representative","Mike","Rogers","Mike Rogers","R","MI",""
"R000573","Representative","Mike","Ross","Mike Ross","D","AR",""
"R000575","Representative","Mike","Rogers","Mike Rogers","R","AL",""
"R000576","Representative","C.A. Dutch","Ruppersberger","C.A. Dutch Ruppersberger","D","MD",""
"R000577","Representative","Tim","Ryan","Tim Ryan","D","OH",""
"R000578","Representative","Dave","Reichert","Dave Reichert","R","WA",""
"R000580","Representative","Peter","Roskam","Peter Roskam","R","IL",""
"R000581","Representative","Laura","Richardson","Laura Richardson","D","CA",""
"R000582","Representative","Phil","Roe","Phil Roe","R","TN",""
"R000583","Representative","Tom","Rooney","Tom Rooney","R","FL",""
"R000585","Representative","Tom","Reed","Tom Reed","R","NY",""
"S000030","Representative","Loretta","Sánchez","Loretta Sánchez","D","CA",""
"S000185","Representative","Robert","Scott","Robert Scott","D","VA",""
"S000244","Representative","F.","Sensenbrenner","F. Sensenbrenner","R","WI",""
"S000248","Representative","José","Serrano","José Serrano","D","NY",""
"S000250","Representative","Pete","Sessions","Pete Sessions","R","TX",""
"S000275","Representative","John","Shadegg","John Shadegg","R","AZ",""
"S000344","Representative","Brad","Sherman","Brad Sherman","D","CA",""
"S000364","Representative","John","Shimkus","John Shimkus","R","IL",""
"S000465","Representative","Ike","Skelton","Ike Skelton","D","MO",""
"S000480","Representative","Louise","Slaughter","Louise Slaughter","D","NY",""
"S000510","Representative","Adam","Smith","Adam Smith","D","WA",""
"S000522","Representative","Christopher","Smith","Christopher Smith","R","NJ",""
"S000583","Representative","Lamar","Smith","Lamar Smith","R","TX",""
"S000672","Representative","Vic","Snyder","Vic Snyder","D","AR",""
"S000749","Representative","John","Spratt","John Spratt","D","SC",""
"S000810","Representative","Pete","Stark","Pete Stark","D","CA",""
"S000822","Representative","Cliff","Stearns","Cliff Stearns","R","FL",""
"S001045","Representative","Bart","Stupak","Bart Stupak","D","MI",""
"S001143","Representative","Mark","Souder","Mark Souder","R","IN",""
"S001145","Representative","Jan","Schakowsky","Jan Schakowsky","D","IL",""
"S001148","Representative","Mike","Simpson","Mike Simpson","R","ID",""
"S001150","Representative","Adam","Schiff","Adam Schiff","D","CA",""
"S001153","Representative","Hilda","Solis","Hilda Solis","D","CA",""
"S001154","Representative","Bill","Shuster","Bill Shuster","R","PA",""
"S001155","Representative","John","Sullivan","John Sullivan","R","OK",""
"S001156","Representative","Linda","Sánchez","Linda Sánchez","D","CA",""
"S001157","Representative","David","Scott","David Scott","D","GA",""
"S001158","Representative","John","Salazar","John Salazar","D","CO",""
"S001162","Representative","Allyson","Schwartz","Allyson Schwartz","D","PA",""
"S001164","Representative","Jean","Schmidt","Jean Schmidt","R","OH",""
"S001165","Representative","Albio","Sires","Albio Sires","D","NJ",""
"S001168","Representative","John","Sarbanes","John Sarbanes","D","MD",""
"S001169","Representative","Joe","Sestak","Joe Sestak","D","PA",""
"S001170","Representative","Carol","Shea-Porter","Carol Shea-Porter","D","NH",""
"S001171","Representative","Heath","Shuler","Heath Shuler","D","NC",""
"S001172","Representative","Adrian","Smith","Adrian Smith","R","NE",""
"S001173","Representative","Zack","Space","Zack Space","D","OH",""
"S001174","Representative","Betty","Sutton","Betty Sutton","D","OH",""
"S001175","Representative","Jackie","Speier","Jackie Speier","D","CA",""
"S001176","Representative","Steve","Scalise","Steve Scalise","R","LA",""
"S001177","Delegate","Gregorio","Sablan","Gregorio Sablan","I","MP",""
"S001178","Representative","Mark","Schauer","Mark Schauer","D","MI",""
"S001179","Representative","Aaron","Schock","Aaron Schock","R","IL",""
"S001180","Representative","Kurt","Schrader","Kurt Schrader","D","OR",""
"S001188","Representative","Marlin","Stutzman","Marlin Stutzman","R","IN",""
"T000038","Representative","John","Tanner","John Tanner","D","TN",""
"T000057","Representative","Ellen","Tauscher","Ellen Tauscher","D","CA",""
"T000074","Representative","Gene","Taylor","Gene Taylor","D","MS",""
"T000193","Representative","Bennie","Thompson","Bennie Thompson","D","MS",""
"T000238","Representative","William","Thornberry","William Thornberry","R","TX",""
