"id","title","firstName","lastName","name","partyShort","stateAbbreviation","leadershipRole"
"E000071","Representative","Jake","Ellzey","Jake Ellzey","R","TX",""
"E000215","Representative","Anna","Eshoo","Anna Eshoo","D","CA",""
"E000294","Representative","Tom","Emmer","Tom Emmer","R","MN",""
"E000296","Representative","Dwight","Evans","Dwight Evans","D","PA",""
"E000297","Representative","Adriano","Espaillat","Adriano Espaillat","D","NY",""
"E000298","Representative","Ron","Estes","Ron Estes","R","KS",""
"E000299","Representative","Veronica","Escobar","Veronica Escobar","D","TX",""
"F000246","Representative","Pat","Fallon","Pat Fallon","R","TX",""
"F000446","Representative","Randy","Feenstra","Randy Feenstra","R","IA",""
"F000450","Representative","Virginia","Foxx","Virginia Foxx","R","NC",""
"F000454","Representative","Bill","Foster","Bill Foster","D","IL",""
"F000459","Representative","Chuck","Fleischmann","Chuck Fleischmann","R","TN",""
"F000462","Representative","Lois","Frankel","Lois Frankel","D","FL",""
"F000465","Representative","A.","Ferguson","A. Ferguson","R","GA",""
"F000466","Representative","Brian","Fitzpatrick","Brian Fitzpatrick","R","PA",""
"F000468","Representative","Lizzie","Fletcher","Lizzie Fletcher","D","TX",""
"F000469","Representative","Russ","Fulcher","Russ Fulcher","R","ID",""
"F000470","Representative","Michelle","Fischbach","Michelle Fischbach","R","MN",""
"F000471","Representative","Scott","Fitzgerald","Scott Fitzgerald","R","WI",""
"F000472","Representative","Scott","Franklin","Scott Franklin","R","FL",""
"F000473","Representative","Mayra","Flores","Mayra Flores","R","TX",""
"F000474","Representative","Mike","Flood","Mike Flood","R","NE",""
"F000475","Representative","Brad","Finstad","Brad Finstad","R","MN",""
"G000061","Representative","Mike","Garcia","Mike Garcia","R","CA",""
"G000377","Representative","Kay","Granger","Kay Granger","R","TX",""
"G000546","Representative","Sam","Graves","Sam Graves","R","MO",""
"G000551","Representative","Raúl","Grijalva","Raúl Grijalva","D","AZ",""
"G000552","Representative","Louie","Gohmert","Louie Gohmert","R","TX",""
"G000553","Representative","Al","Green","Al Green","D","TX",""
"G000558","Representative","Brett","Guthrie","Brett Guthrie","R","KY",""
"G000559","Representative","John","Garamendi","John Garamendi","D","CA",""
"G000563","Representative","Bob","Gibbs","Bob Gibbs","R","OH",""
"G000565","Representative","Paul","Gosar","Paul Gosar","R","AZ",""
"G000568","Representative","Morgan","Griffith","Morgan Griffith","R","VA",""
"G000574","Representative","Ruben","Gallego","Ruben Gallego","D","AZ",""
"G000576","Representative","Glenn","Grothman","Glenn Grothman","R","WI",""
"G000577","Representative","Garret","Graves","Garret Graves","R","LA",""
"G000578","Representative","Matt","Gaetz","Matt Gaetz","R","FL",""
"G000579","Representative","Mike","Gallagher","Mike Gallagher","R","WI",""
"G000581","Representative","Vicente","Gonzalez","Vicente Gonzalez","D","TX",""
"G000582","Resident Commissioner","Jenniffer","González-Colón","Jenniffer González-Colón","R","PR",""
"G000583","Representative","Josh","Gottheimer","Josh Gottheimer","D","NJ",""
"G000585","Representative","Jimmy","Gomez","Jimmy Gomez","D","CA",""
"G000586","Representative","Jesús","García","Jesús García","D","IL",""
"G000587","Representative","Sylvia","Garcia","Sylvia Garcia","D","TX",""
"G000588","Representative","Anthony","Gonzalez","Anthony Gonzalez","R","OH",""
"G000589","Representative","Lance","Gooden","Lance Gooden","R","TX",""
"G000590","Representative","Mark","Green","Mark Green","R","TN",""
"G000591","Representative","Michael","Guest","Michael Guest","R","MS",""
"G000592","Representative","Jared","Golden","Jared Golden","D","ME",""
"G000593","Representative","Carlos","Giménez","Carlos Giménez","R","FL",""
"G000594","Representative","Tony","Gonzales","Tony Gonzales","R","TX",""
"G000595","Representative","Robert","Good","Robert Good","R","VA",""
"G000596","Representative","Marjorie","Greene","Marjorie Greene","R","GA",""
"G000597","Representative","Andrew","Garbarino","Andrew Garbarino","R","NY",""
"H000874","Representative","Steny","Hoyer","Steny Hoyer","D","MD","House Majority Leader"
"H001038","Representative","Brian","Higgins","Brian Higgins","D","NY",""
"H001047","Representative","Jim","Himes","Jim Himes","D","CT",""
"H001052","Representative","Andy","Harris","Andy Harris","R","MD",""
"H001053","Representative","Vicky","Hartzler","Vicky Hartzler","R","MO",""
"H001056","Representative","Jaime","Herrera Beutler","Jaime Herrera Beutler","R","WA",""
"H001058","Representative","Bill","Huizenga","Bill Huizenga","R","MI",""
"H001066","Representative","Steven","Horsford","Steven Horsford","D","NV",""
"H001067","Representative","Richard","Hudson","Richard Hudson","R","NC","House Republican Conference Secretary"
"H001068","Representative","Jared","Huffman","Jared Huffman","D","CA",""
"H001071","Representative","Jody","Hice","Jody Hice","R","GA",""
"H001072","Representative","French","Hill","French Hill","R","AR",""
"H001074","Representative","Trey","Hollingsworth","Trey Hollingsworth","R","IN",""
"H001077","Representative","Clay","Higgins","Clay Higgins","R","LA",""
"H001081","Representative","Jahana","Hayes","Jahana Hayes","D","CT",""
"H001082","Representative","Kevin","Hern","Kevin Hern","R","OK",""
"H001084","Representative","Yvette","Herrell","Yvette Herrell","R","NM",""
"H001085","Representative","Chrissy","Houlahan","Chrissy Houlahan","D","PA",""
"H001086","Representative","Diana","Harshbarger","Diana Harshbarger","R","TN",""
"H001090","Representative","Josh","Harder","Josh Harder","D","CA",""
"H001091","Representative","Ashley","Hinson","Ashley Hinson","R","IA",""
"I000056","Representative","Darrell","Issa","Darrell Issa","R","CA",""
"J000020","Representative","Chris","Jacobs","Chris Jacobs","R","NY",""
"J000032","Representative","Sheila","Jackson Lee","Sheila Jackson Lee","D","TX",""
"J000126","Representative","Eddie","Johnson","Eddie Johnson","D","TX",""
"J000288","Representative","Hank","Johnson","Hank Johnson","D","GA",""
"J000289","Representative","Jim","Jordan","Jim Jordan","R","OH",""
"J000292","Representative","Bill","Johnson","Bill Johnson","R","OH",""
"J000294","Representative","Hakeem","Jeffries","Hakeem Jeffries","D","NY","House Democratic Caucus Chair"
"J000295","Representative","Dave","Joyce","Dave Joyce","R","OH",""
"J000298","Representative","Pramila","Jayapal","Pramila Jayapal","D","WA",""
"J000299","Representative","Mike","Johnson","Mike Johnson","R","LA","House Republican Conference Vice Chair"
"J000301","Representative","Dusty","Johnson","Dusty Johnson","R","SD",""
"J000302","Representative","John","Joyce","John Joyce","R","PA",""
"J000304","Representative","Ronny","Jackson","Ronny Jackson","R","TX",""
"J000305","Representative","Sara","Jacobs","Sara Jacobs","D","CA",""
"J000306","Representative","Mondaire","Jones","Mondaire Jones","D","NY",""
"K000009","Representative","Marcy","Kaptur","Marcy Kaptur","D","OH",""
"K000188","Representative","Ron","Kind","Ron Kind","D","WI",""
"K000368","Representative","Ann","Kirkpatrick","Ann Kirkpatrick","D","AZ",""
"K000375","Representative","Bill","Keating","Bill Keating","D","MA",""
"K000376","Representative","Mike","Kelly","Mike Kelly","R","PA",""
"K000378","Representative","Adam","Kinzinger","Adam Kinzinger","R","IL",""
"K000380","Representative","Dan","Kildee","Dan Kildee","D","MI",""
"K000381","Representative","Derek","Kilmer","Derek Kilmer","D","WA",""
"K000382","Representative","Ann","Kuster","Ann Kuster","D","NH",""
"K000385","Representative","Robin","Kelly","Robin Kelly","D","IL",""
"K000386","Representative","John","Katko","John Katko","R","NY",""
"K000388","Representative","Trent","Kelly","Trent Kelly","R","MS",""
"K000389","Representative","Ro","Khanna","Ro Khanna","D","CA",""
"K000391","Representative","Raja","Krishnamoorthi","Raja Krishnamoorthi","D","IL",""
"K000392","Representative","David","Kustoff","David Kustoff","R","TN",""
"K000394","Representative","Andy","Kim","Andy Kim","D","NJ",""
"K000395","Representative","Fred","Keller","Fred Keller","R","PA",""
"K000396","Representative","Kaialiʻi","Kahele","Kaialiʻi Kahele","D","HI",""
"K000397","Representative","Young","Kim","Young Kim","R","CA",""
"L000266","Representative","Jake","LaTurner","Jake LaTurner","R","KS",""
"L000273","Representative","Teresa","Fernandez","Teresa Fernandez","D","NM",""
"L000397","Representative","Zoe","Lofgren","Zoe Lofgren","D","CA",""
"L000491","Representative","Frank","Lucas","Frank Lucas","R","OK",""
"L000551","Representative","Barbara","Lee","Barbara Lee","D","CA",""
"L000557","Representative","John","Larson","John Larson","D","CT",""
"L000559","Representative","Jim","Langevin","Jim Langevin","D","RI",""
"L000560","Representative","Rick","Larsen","Rick Larsen","D","WA",""
"L000562","Representative","Stephen","Lynch","Stephen Lynch","D","MA",""
"L000564","Representative","Doug","Lamborn","Doug Lamborn","R","CO",""
"L000566","Representative","Robert","Latta","Robert Latta","R","OH",""
"L000569","Representative","Blaine","Luetkemeyer","Blaine Luetkemeyer","R","MO",""
"L000576","Representative","Billy","Long","Billy Long","R","MO",""
"L000578","Representative","Doug","LaMalfa","Doug LaMalfa","R","CA",""
"L000579","Representative","Alan","Lowenthal","Alan Lowenthal","D","CA",""
"L000581","Representative","Brenda","Lawrence","Brenda Lawrence","D","MI",""
"L000582","Representative","Ted","Lieu","Ted Lieu","D","CA",""
"L000583","Representative","Barry","Loudermilk","Barry Loudermilk","R","GA",""
"L000585","Representative","Darin","LaHood","Darin LaHood","R","IL",""
"L000586","Representative","Al","Lawson","Al Lawson","D","FL",""
"L000588","Representative","Conor","Lamb","Conor Lamb","D","PA",""
"L000589","Representative","Debbie","Lesko","Debbie Lesko","R","AZ",""
"L000590","Representative","Susie","Lee","Susie Lee","D","NV",""
"L000591","Representative","Elaine","Luria","Elaine Luria","D","VA",""
"L000592","Representative","Andy","Levin","Andy Levin","D","MI",""
"L000593","Representative","Mike","Levin","Mike Levin","D","CA",""
"L000595","Representative","Julia","Letlow","Julia Letlow","R","LA",""
"M000087","Representative","Carolyn","Maloney","Carolyn Maloney","D","NY",""
"M000194","Representative","Nancy","Mace","Nancy Mace","R","SC",""
"M000312","Representative","Jim","McGovern","Jim McGovern","D","MA",""
"M000317","Representative","Nicole","Malliotakis","Nicole Malliotakis","R","NY",""
"M000687","Representative","Kweisi","Mfume","Kweisi Mfume","D","MD",""
"M000871","Representative","Tracey","Mann","Tracey Mann","R","KS",""
"M001135","Representative","Kathy","Manning","Kathy Manning","D","NC",""
"M001136","Representative","Lisa","McClain","Lisa McClain","R","MI",""
"M001137","Representative","Gregory","Meeks","Gregory Meeks","D","NY",""
"M001143","Representative","Betty","McCollum","Betty McCollum","D","MN",""
"M001156","Representative","Patrick","McHenry","Patrick McHenry","R","NC",""
"M001157","Representative","Michael","McCaul","Michael McCaul","R","TX",""
"M001159","Representative","Cathy","McMorris Rodgers","Cathy McMorris Rodgers","R","WA",""
"M001160","Representative","Gwen","Moore","Gwen Moore","D","WI",""
"M001163","Representative","Doris","Matsui","Doris Matsui","D","CA",""
"M001165","Representative","Kevin","McCarthy","Kevin McCarthy","R","CA","House Minority Leader"
"M001166","Representative","Jerry","McNerney","Jerry McNerney","D","CA",""
"M001177","Representative","Tom","McClintock","Tom McClintock","R","CA",""
"M001180","Representative","David","McKinley","David McKinley","R","WV",""
"M001184","Representative","Thomas","Massie","Thomas Massie","R","KY",""
"M001185","Representative","Sean","Maloney","Sean Maloney","D","NY",""
"M001186","Representative","Peter","Meijer","Peter Meijer","R","MI",""
"M001188","Representative","Grace","Meng","Grace Meng","D","NY",""
"M001190","Representative","Markwayne","Mullin","Markwayne Mullin","R","OK",""
"M001194","Representative","John","Moolenaar","John Moolenaar","R","MI",""
"M001195","Representative","Alex","Mooney","Alex Mooney","R","WV",""
"M001196","Representative","Seth","Moulton","Seth Moulton","D","MA",""
"M001199","Representative","Brian","Mast","Brian Mast","R","FL",""
"M001200","Representative","A.","McEachin","A. McEachin","D","VA",""
"M001202","Representative","Stephanie","Murphy","Stephanie Murphy","D","FL",""
"M001203","Representative","Tom","Malinowski","Tom Malinowski","D","NJ",""
"M001204","Representative","Daniel","Meuser","Daniel Meuser","R","PA",""
"M001205","Representative","Carol","Miller","Carol Miller","R","WV",""
"M001206","Representative","Joe","Morelle","Joe Morelle","D","NY",""
"M001208","Representative","Lucy","McBath","Lucy McBath","D","GA",""
"M001210","Representative","Greg","Murphy","Greg Murphy","R","NC",""
"M001211","Representative","Mary","Miller","Mary Miller","R","IL",""
"M001212","Representative","Barry","Moore","Barry Moore","R","AL",""
"M001213","Representative","Blake","Moore","Blake Moore","R","UT",""
"M001214","Representative","Frank","Mrvan","Frank Mrvan","D","IN",""
"M001215","Representative","Mariannette","Miller-Meeks","Mariannette Miller-Meeks","R","IA",""
"N000002","Representative","Jerrold","Nadler","Jerrold Nadler","D","NY",""
"N000015","Representative","Richard","Neal","Richard Neal","D","MA",""
"N000026","Representative","Troy","Nehls","Troy Nehls","R","TX",""
"N000147","Delegate","Eleanor","Norton","Eleanor Norton","D","DC",""
"N000179","Representative","Grace","Napolitano","Grace Napolitano","D","CA",""
"N000188","Representative","Donald","Norcross","Donald Norcross","D","NJ",""
"N000189","Representative","Dan","Newhouse","Dan Newhouse","R","WA",""
"N000190","Representative","Ralph","Norman","Ralph Norman","R","SC",""
"N000191","Representative","Joe","Neguse","Joe Neguse","D","CO",""
"N000192","Representative","Marie","Newman","Marie Newman","D","IL",""
"O000019","Representative","Jay","Obernolte","Jay Obernolte","R","CA",""
"O000086","Representative","Burgess","Owens","Burgess Owens","R","UT",""
"O000171","Representative","Tom","O'Halleran","Tom O'Halleran","D","AZ",""
"O000172","Representative","Alexandria","Ocasio-Cortez","Alexandria Ocasio-Cortez","D","NY",""
"O000173","Representative","Ilhan","Omar","Ilhan Omar","D","MN",""
"P000034","Representative","Frank","Pallone","Frank Pallone","D","NJ",""
"P000048","Representative","August","Pfluger","August Pfluger","R","TX",""
"P000096","Representative","Bill","Pascrell","Bill Pascrell","D","NJ",""
"P000197","Representative","Nancy","Pelosi","Nancy Pelosi","D","CA","Speaker of the House"
"P000523","Representative","David","Price","David Price","D","NC",""
"P000593","Representative","Ed","Perlmutter","Ed Perlmutter","D","CO",""
"P000597","Representative","Chellie","Pingree","Chellie Pingree","D","ME",""
"P000599","Representative","Bill","Posey","Bill Posey","R","FL",""
"P000601","Representative","Steven","Palazzo","Steven Palazzo","R","MS",""
"P000604","Representative","Donald","Payne","Donald Payne","D","NJ",""
"P000605","Representative","Scott","Perry","Scott Perry","R","PA",""
"P000607","Representative","Mark","Pocan","Mark Pocan","D","WI",""
"P000608","Representative","Scott","Peters","Scott Peters","D","CA",""
"P000609","Representative","Gary","Palmer","Gary Palmer","R","AL","House Republican Policy Committee Chair"
"P000610","Delegate","Stacey","Plaskett","Stacey Plaskett","D","VI",""
"P000613","Representative","Jimmy","Panetta","Jimmy Panetta","D","CA",""
"P000614","Representative","Chris","Pappas","Chris Pappas","D","NH",""
"P000615","Representative","Greg","Pence","Greg Pence","R","IN",""
"P000616","Representative","Dean","Phillips","Dean Phillips","D","MN",""
"P000617","Representative","Ayanna","Pressley","Ayanna Pressley","D","MA",""
"P000618","Representative","Katie","Porter","Katie Porter","D","CA",""
"P000619","Representative","Mary","Peltola","Mary Peltola","D","AK",""
"Q000023","Representative","Mike","Quigley","Mike Quigley","D","IL",""
"R000103","Representative","Matt","Rosendale","Matt Rosendale","R","MT",""
"R000305","Representative","Deborah","Ross","Deborah Ross","D","NC",""
"R000395","Representative","Harold","Rogers","Harold Rogers","R","KY",""
"R000486","Representative","Lucille","Roybal-Allard","Lucille Roybal-Allard","D","CA",""
"R000515","Representative","Bobby","Rush","Bobby Rush","D","IL",""
"R000575","Representative","Mike","Rogers","Mike Rogers","R","AL",""
"R000576","Representative","C.A. Dutch","Ruppersberger","C.A. Dutch Ruppersberger","D","MD",""
"R000577","Representative","Tim","Ryan","Tim Ryan","D","OH",""
"R000579","Representative","Patrick","Ryan","Patrick Ryan","D","NY",""
"R000597","Representative","Tom","Rice","Tom Rice","R","SC",""
"R000599","Representative","Raul","Ruiz","Raul Ruiz","D","CA",""
"R000600","Delegate","Amata","Radewagen","Amata Radewagen","R","AS",""
"R000602","Representative","Kathleen","Rice","Kathleen Rice","D","NY",""
"R000603","Representative","David","Rouzer","David Rouzer","R","NC",""
"R000606","Representative","Jamie","Raskin","Jamie Raskin","D","MD",""
"R000609","Representative","John","Rutherford","John Rutherford","R","FL",""
"R000610","Representative","Guy","Reschenthaler","Guy Reschenthaler","R","PA",""
"R000612","Representative","John","Rose","John Rose","R","TN",""
"R000614","Representative","Chip","Roy","Chip Roy","R","TX",""
"S000168","Representative","Maria","Salazar","Maria Salazar","R","FL",""
"S000185","Representative","Robert","Scott","Robert Scott","D","VA",""
"S000250","Representative","Pete","Sessions","Pete Sessions","R","TX",""
"S000344","Representative","Brad","Sherman","Brad Sherman","D","CA",""
"S000510","Representative","Adam","Smith","Adam Smith","D","WA",""
"S000522","Representative","Christopher","Smith","Christopher Smith","R","NJ",""
"S000929","Representative","Victoria","Spartz","Victoria Spartz","R","IN",""
"S001135","Representative","Michelle","Steel","Michelle Steel","R","CA",""
"S001145","Representative","Jan","Schakowsky","Jan Schakowsky","D","IL",""
"S001148","Representative","Mike","Simpson","Mike Simpson","R","ID",""
"S001150","Representative","Adam","Schiff","Adam Schiff","D","CA",""
"S001156","Representative","Linda","Sánchez","Linda Sánchez","D","CA",""
"S001157","Representative","David","Scott","David Scott","D","GA",""
"S001159","Representative","Marilyn","Strickland","Marilyn Strickland","D","WA",""
"S001165","Representative","Albio","Sires","Albio Sires","D","NJ",""
"S001168","Representative","John","Sarbanes","John Sarbanes","D","MD",""
"S001172","Representative","Adrian","Smith","Adrian Smith","R","NE",""
"S001175","Representative","Jackie","Speier","Jackie Speier","D","CA",""
"S001176","Representative","Steve","Scalise","Steve Scalise","R","LA","House Minority Whip"
"S001177","Delegate","Gregorio","Sablan","Gregorio Sablan","D","MP",""
"S001180","Representative","Kurt","Schrader","Kurt Schrader","D","OR",""
"S001183","Representative","David","Schweikert","David Schweikert","R","AZ",""
"S001185","Representative","Terri","Sewell","Terri Sewell","D","AL",""
"S001189","Representative","Austin","Scott","Austin Scott","R","GA",""
"S001190","Representative","Brad","Schneider","Brad Schneider","D","IL",""
"S001192","Representative","Chris","Stewart","Chris Stewart","R","UT",""
"S001193","Representative","Eric","Swalwell","Eric Swalwell","D","CA",""
"S001195","Representative","Jason","Smith","Jason Smith","R","MO",""
"S001196","Representative","Elise","Stefanik","Elise Stefanik","R","NY",""
"S001199","Representative","Lloyd","Smucker","Lloyd Smucker","R","PA",""
"S001200","Representative","Darren","Soto","Darren Soto","D","FL",""
"S001201","Representative","Thomas","Suozzi","Thomas Suozzi","D","NY",""
"S001204","Delegate","Michael","San Nicolas","Michael San Nicolas","D","GU",""
"S001205","Representative","Mary","Scanlon","Mary Scanlon","D","PA",""
"S001207","Representative","Mikie","Sherrill","Mikie Sherrill","D","NJ",""
"S001208","Representative","Elissa","Slotkin","Elissa Slotkin","D","MI",""
"S001209","Representative","Abigail","Spanberger","Abigail Spanberger","D","VA",""
"S001211","Representative","Greg","Stanton","Greg Stanton","D","AZ",""
"S001212","Representative","Pete","Stauber","Pete Stauber","R","MN",""
"S001213","Representative","Bryan","Steil","Bryan Steil","R","WI",""
"S001214","Representative","Greg","Steube","Greg Steube","R","FL",""
"S001215","Representative","Haley","Stevens","Haley Stevens","D","MI",""
"S001216","Representative","Kim","Schrier","Kim Schrier","D","WA",""
"S001218","Representative","Melanie","Stansbury","Melanie Stansbury","D","NM",""
"S001219","Representative","Joe","Sempolinski","Joe Sempolinski","R","NY",""
"T000165","Representative","Tom","Tiffany","Tom Tiffany","R","WI",""
"T000193","Representative","Bennie","Thompson","Bennie Thompson","D","MS",""
"T000460","Representative","Mike","Thompson","Mike Thompson","D","CA",""
"T000463","Representative","Michael","Turner","Michael Turner","R","OH",""
"T000467","Representative","Glenn","Thompson","Glenn Thompson","R","PA",""
"T000468","Representative","Dina","Titus","Dina Titus","D","NV",""
"T000469","Representative","Paul","Tonko","Paul Tonko","D","NY",""
"T000472","Representative","Mark","Takano","Mark Takano","D","CA",""
"T000474","Representative","Norma","Torres","Norma Torres","D","CA",""
"T000478","Representative","Claudia","Tenney","Claudia Tenney","R","NY",""
"T000479","Representative","Van","Taylor","Van Taylor","R","TX",""
"T000480","Representative","William","Timmons","William Timmons","R","SC",""
